# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

LIFTING_SURFACE,WingGeom
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,16,33
# x,y,z,u,w
7.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.995999999999999996e+00
7.710379336119103755e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000083e-03
6.956438656907627305e+00, -1.802066659215556310e+00, -5.083204936278294672e-02, 1.199999999999999956e+00, 1.287500000000000033e-01
6.252445072353129518e+00, -1.803774858210209331e+00, -9.411705212683184330e-02, 1.199999999999999956e+00, 2.535000000000000031e-01
5.597992318986323212e+00, -1.805166248958015807e+00, -1.305601610272528745e-01, 1.199999999999999956e+00, 3.782499999999999751e-01
4.992768638791694080e+00, -1.806256954853150187e+00, -1.599229733379826102e-01, 1.199999999999999956e+00, 5.030000000000000027e-01
4.436515664338646303e+00, -1.807051114375324286e+00, -1.815598189369858617e-01, 1.199999999999999956e+00, 6.277500000000000302e-01
3.929010728935921293e+00, -1.807550203445957848e+00, -1.947871815615095370e-01, 1.199999999999999956e+00, 7.524999999999999467e-01
3.470062524030689932e+00, -1.807758879107762340e+00, -1.991151796497344084e-01, 1.199999999999999956e+00, 8.772499999999999742e-01
3.059512966151094027e+00, -1.807688027749738469e+00, -1.943679999353376264e-01, 1.199999999999999956e+00, 1.002000000000000002e+00
2.699377529457951841e+00, -1.807355641689035286e+00, -1.809022100753307216e-01, 1.199999999999999956e+00, 1.126749999999999918e+00
2.396758731303646250e+00, -1.806786088510427213e+00, -1.674816537817663264e-01, 1.199999999999999956e+00, 1.251500000000000057e+00
2.137907262210660519e+00, -1.806008278153686142e+00, -1.552911210769793993e-01, 1.199999999999999956e+00, 1.376249999999999973e+00
1.922701539328904641e+00, -1.805053173328301286e+00, -1.403213138514273761e-01, 1.199999999999999956e+00, 1.500999999999999890e+00
1.751522107351176860e+00, -1.803951029424655239e+00, -1.194128760899969000e-01, 1.199999999999999956e+00, 1.625750000000000028e+00
1.625096102483134963e+00, -1.802728690679926249e+00, -9.013610831901960885e-02, 1.199999999999999956e+00, 1.750499999999999945e+00
1.544363031575875178e+00, -1.801407209946495058e+00, -5.071683503963471396e-02, 1.199999999999999956e+00, 1.875250000000000083e+00
1.510379336119103577e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00
1.524833140662332776e+00, -1.798592790053504809e+00, 5.938138582088487577e-02, 1.199999999999999956e+00, 2.124750000000000139e+00
1.589412569755072058e+00, -1.797271309320073396e+00, 1.237689208190195511e-01, 1.199999999999999956e+00, 2.249499999999999833e+00
1.705174064887028385e+00, -1.796048970575342629e+00, 1.912414893712509611e-01, 1.199999999999999956e+00, 2.374249999999999972e+00
1.873057132909303313e+00, -1.794946826671698803e+00, 2.584463138537733684e-01, 1.199999999999999956e+00, 2.499000000000000110e+00
2.093788910027547523e+00, -1.793991721846313725e+00, 3.206353596761353231e-01, 1.199999999999999956e+00, 2.623749999999999805e+00
2.367749940934560371e+00, -1.793213911489571100e+00, 3.717394838321105288e-01, 1.199999999999999956e+00, 2.748499999999999943e+00
2.694818642780260287e+00, -1.792644358310966579e+00, 4.044891571893172721e-01, 1.199999999999999956e+00, 2.873250000000000082e+00
3.061245706087118101e+00, -1.792311972250262730e+00, 4.174930928332629132e-01, 1.199999999999999956e+00, 2.997999999999999776e+00
3.474133648207519798e+00, -1.792241120892237083e+00, 4.183725393085339639e-01, 1.199999999999999956e+00, 3.122749999999999915e+00
3.935497943302284085e+00, -1.792449796554039354e+00, 4.060689200084713901e-01, 1.199999999999999956e+00, 3.247500000000000053e+00
4.445180507899564759e+00, -1.792948885624675359e+00, 3.795403182075658410e-01, 1.199999999999999956e+00, 3.372250000000000192e+00
5.002990033446515383e+00, -1.793743045146849013e+00, 3.379307858380049545e-01, 1.199999999999999956e+00, 3.496999999999999886e+00
5.608703853251887139e+00, -1.794833751041982950e+00, 2.804498399823311949e-01, 1.199999999999999956e+00, 3.621750000000000025e+00
6.262063599885081544e+00, -1.796225141789789648e+00, 2.061409779080817517e-01, 1.199999999999999956e+00, 3.746500000000000163e+00
6.962757515330587843e+00, -1.797933340784445111e+00, 1.135122556616111333e-01, 1.199999999999999956e+00, 3.871249999999999858e+00
7.710379336119103755e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.995999999999999996e+00
8.420758672238207510e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000083e-03
7.764482850329603281e+00, -3.604133318431112620e+00, -4.776513351505994737e-02, 1.399999999999999911e+00, 1.287500000000000033e-01
7.151526724413725944e+00, -3.607549716420418662e+00, -8.819774238496136398e-02, 1.399999999999999911e+00, 2.535000000000000031e-01
6.581585596888622547e+00, -3.610332497916031613e+00, -1.220210002652724890e-01, 1.399999999999999911e+00, 3.782499999999999751e-01
6.054425649242650032e+00, -3.612513909706300375e+00, -1.491313217692657456e-01, 1.399999999999999911e+00, 5.030000000000000027e-01
5.569853105902865309e+00, -3.614102228750648571e+00, -1.690637605761010076e-01, 1.399999999999999911e+00, 6.277500000000000302e-01
5.127700966850820663e+00, -3.615100406891915696e+00, -1.813125647558803677e-01, 1.399999999999999911e+00, 7.524999999999999467e-01
4.727825750671896365e+00, -3.615517758215524680e+00, -1.855320485372438100e-01, 1.399999999999999911e+00, 8.772499999999999742e-01
4.370108894762200435e+00, -3.615376055499476937e+00, -1.816411376665348354e-01, 1.399999999999999911e+00, 1.002000000000000002e+00
4.056062004742345906e+00, -3.614711283378070572e+00, -1.699911931886769756e-01, 1.399999999999999911e+00, 1.126749999999999918e+00
3.791011968626614159e+00, -3.613572177020854426e+00, -1.572687742182997672e-01, 1.399999999999999911e+00, 1.251500000000000057e+00
3.564646804306875083e+00, -3.612016556307372284e+00, -1.444973399771901368e-01, 1.399999999999999911e+00, 1.376249999999999973e+00
3.376875324645557619e+00, -3.610106346656602572e+00, -1.288143598894103126e-01, 1.399999999999999911e+00, 1.500999999999999890e+00
3.227982938162262450e+00, -3.607902058849310478e+00, -1.079914602612650765e-01, 1.399999999999999911e+00, 1.625750000000000028e+00
3.118514997011230694e+00, -3.605457381359852498e+00, -8.033159655879792971e-02, 1.399999999999999911e+00, 1.750499999999999945e+00
3.049176131330785910e+00, -3.602814419892990117e+00, -4.460235005127675262e-02, 1.399999999999999911e+00, 1.875250000000000083e+00
3.020758672238207154e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00
3.034528713145630441e+00, -3.597185580107009617e+00, 5.110076313721437918e-02, 1.399999999999999911e+00, 2.124750000000000139e+00
3.091752347465183348e+00, -3.594542618640146792e+00, 1.055562059337978587e-01, 1.399999999999999911e+00, 2.249499999999999833e+00
3.193221906314149372e+00, -3.592097941150685259e+00, 1.618629202222056085e-01, 1.399999999999999911e+00, 2.374249999999999972e+00
3.339642019830857400e+00, -3.589893653343397606e+00, 2.174081098911697651e-01, 1.399999999999999911e+00, 2.499000000000000110e+00
3.531558040169541002e+00, -3.587983443692627450e+00, 2.685055189265571074e-01, 1.399999999999999911e+00, 2.623749999999999805e+00
3.769255375849800416e+00, -3.586427822979142199e+00, 3.104621467560580439e-01, 1.399999999999999911e+00, 2.748499999999999943e+00
4.052642839734076574e+00, -3.585288716621933158e+00, 3.376814035241668122e-01, 1.399999999999999911e+00, 2.873250000000000082e+00
4.371408449714221156e+00, -3.584623944500525461e+00, 3.489849573399788629e-01, 1.399999999999999911e+00, 2.997999999999999776e+00
4.730879093804519542e+00, -3.584482241784474166e+00, 3.499750682813435043e-01, 1.399999999999999911e+00, 3.122749999999999915e+00
5.132566377625590093e+00, -3.584899593108078708e+00, 3.397738685911017575e-01, 1.399999999999999911e+00, 3.247500000000000053e+00
5.576351738573553263e+00, -3.585897771249350718e+00, 3.175491350290360337e-01, 1.399999999999999911e+00, 3.372250000000000192e+00
6.062091695233767119e+00, -3.587486090293698027e+00, 2.826371811442825455e-01, 1.399999999999999911e+00, 3.496999999999999886e+00
6.589619247587796380e+00, -3.589667502083965900e+00, 2.344382594815811738e-01, 1.399999999999999911e+00, 3.621750000000000025e+00
7.158740620062692628e+00, -3.592450283579579295e+00, 1.722156867208988196e-01, 1.399999999999999911e+00, 3.746500000000000163e+00
7.769221994146822574e+00, -3.595866681568890222e+00, 9.477528823918110468e-02, 1.399999999999999911e+00, 3.871249999999999858e+00
8.420758672238207510e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.995999999999999996e+00
9.131138008357311264e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000083e-03
8.572527043751582809e+00, -5.406199977646670263e+00, -4.469821766733692719e-02, 1.600000000000000089e+00, 1.287500000000000033e-01
8.050608376474325922e+00, -5.411324574630630657e+00, -8.227843264309084303e-02, 1.600000000000000089e+00, 2.535000000000000031e-01
7.565178874790921881e+00, -5.415498746874050973e+00, -1.134818395032920479e-01, 1.600000000000000089e+00, 3.782499999999999751e-01
7.116082659693606871e+00, -5.418770864559453670e+00, -1.383396702005487700e-01, 1.600000000000000089e+00, 5.030000000000000027e-01
6.703190547467082538e+00, -5.421153343125974189e+00, -1.565677022152163200e-01, 1.600000000000000089e+00, 6.277500000000000302e-01
6.326391204765721810e+00, -5.422650610337875321e+00, -1.678379479502512817e-01, 1.600000000000000089e+00, 7.524999999999999467e-01
5.985588977313106795e+00, -5.423276637323288796e+00, -1.719489174247530727e-01, 1.600000000000000089e+00, 8.772499999999999742e-01
5.680704823373306844e+00, -5.423064083249219181e+00, -1.689142753977320999e-01, 1.600000000000000089e+00, 1.002000000000000002e+00
5.412746480026742191e+00, -5.422066925067103860e+00, -1.590801763020230353e-01, 1.600000000000000089e+00, 1.126749999999999918e+00
5.185265205949582956e+00, -5.420358265531284303e+00, -1.470558946548332357e-01, 1.600000000000000089e+00, 1.251500000000000057e+00
4.991386346403090535e+00, -5.418024834461061090e+00, -1.337035588774008465e-01, 1.600000000000000089e+00, 1.376249999999999973e+00
4.831049109962213706e+00, -5.415159519984905856e+00, -1.173074059273932768e-01, 1.600000000000000089e+00, 1.500999999999999890e+00
4.704443768973348483e+00, -5.411853088273966605e+00, -9.657004443253325299e-02, 1.600000000000000089e+00, 1.625750000000000028e+00
4.611933891539327313e+00, -5.408186072039782744e+00, -7.052708479857625057e-02, 1.600000000000000089e+00, 1.750499999999999945e+00
4.553989231085698641e+00, -5.404221629839488727e+00, -3.848786506291879822e-02, 1.600000000000000089e+00, 1.875250000000000083e+00
4.531138008357312508e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00
4.544224285628930105e+00, -5.395778370160513759e+00, 4.282014045354389647e-02, 1.600000000000000089e+00, 2.124750000000000139e+00
4.594092125175297525e+00, -5.391813927960220632e+00, 8.734349104857619395e-02, 1.600000000000000089e+00, 2.249499999999999833e+00
4.681269747741270137e+00, -5.388146911726028776e+00, 1.324843510731602003e-01, 1.600000000000000089e+00, 2.374249999999999972e+00
4.806226906752413264e+00, -5.384840480015100184e+00, 1.763699059285662729e-01, 1.600000000000000089e+00, 2.499000000000000110e+00
4.969327170311534481e+00, -5.381975165538943173e+00, 2.163756781769787252e-01, 1.600000000000000089e+00, 2.623749999999999805e+00
5.170760810765042237e+00, -5.379641734468716407e+00, 2.491848096800053647e-01, 1.600000000000000089e+00, 2.748499999999999943e+00
5.410467036687889752e+00, -5.377933074932905733e+00, 2.708736498590161856e-01, 1.600000000000000089e+00, 2.873250000000000082e+00
5.681571193341325099e+00, -5.376935916750789524e+00, 2.804768218466948126e-01, 1.600000000000000089e+00, 2.997999999999999776e+00
5.987624539401522838e+00, -5.376723362676713691e+00, 2.815775972541529337e-01, 1.600000000000000089e+00, 3.122749999999999915e+00
6.329634811948898765e+00, -5.377349389662120061e+00, 2.734788171737319584e-01, 1.600000000000000089e+00, 3.247500000000000053e+00
6.707522969247544431e+00, -5.378846656874027410e+00, 2.555579518505062819e-01, 1.600000000000000089e+00, 3.372250000000000192e+00
7.121193357021020631e+00, -5.381229135440548816e+00, 2.273435764505599976e-01, 1.600000000000000089e+00, 3.496999999999999886e+00
7.570534641923705621e+00, -5.384501253125951514e+00, 1.884266789808312081e-01, 1.600000000000000089e+00, 3.621750000000000025e+00
8.055417640240301935e+00, -5.388675425369370942e+00, 1.382903955337158042e-01, 1.600000000000000089e+00, 3.746500000000000163e+00
8.575686472963054641e+00, -5.393800022353338441e+00, 7.603832081675102050e-02, 1.600000000000000089e+00, 3.871249999999999858e+00
9.131138008357311264e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.995999999999999996e+00
9.841517344476415019e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000083e-03
9.380571237173555232e+00, -7.208266636862227017e+00, -4.163130181961391396e-02, 1.800000000000000044e+00, 1.287500000000000033e-01
8.949690028534920572e+00, -7.215099432840837324e+00, -7.635912290122036372e-02, 1.800000000000000044e+00, 2.535000000000000031e-01
8.548772152693221216e+00, -7.220664995832065003e+00, -1.049426787413115930e-01, 1.800000000000000044e+00, 3.782499999999999751e-01
8.177739670144564599e+00, -7.225027819412604302e+00, -1.275480186318318498e-01, 1.800000000000000044e+00, 5.030000000000000027e-01
7.836527989031299768e+00, -7.228204457501297142e+00, -1.440716438543314659e-01, 1.800000000000000044e+00, 6.277500000000000302e-01
7.525081442680622068e+00, -7.230200813783834057e+00, -1.543633311446221124e-01, 1.800000000000000044e+00, 7.524999999999999467e-01
7.243352203954312785e+00, -7.231035516431050247e+00, -1.583657863122624743e-01, 1.800000000000000044e+00, 8.772499999999999742e-01
6.991300751984415918e+00, -7.230752110998956539e+00, -1.561874131289292811e-01, 1.800000000000000044e+00, 1.002000000000000002e+00
6.769430955311136699e+00, -7.229422566756141144e+00, -1.481691594153692060e-01, 1.800000000000000044e+00, 1.126749999999999918e+00
6.579518443272549533e+00, -7.227144354041711516e+00, -1.368430150913666210e-01, 1.800000000000000044e+00, 1.251500000000000057e+00
6.418125888499305098e+00, -7.224033112614748120e+00, -1.229097777776115286e-01, 1.800000000000000044e+00, 1.376249999999999973e+00
6.285222895278868016e+00, -7.220212693313206032e+00, -1.058004519653762271e-01, 1.800000000000000044e+00, 1.500999999999999890e+00
6.180904599784437181e+00, -7.215804117698622733e+00, -8.514862860380140175e-02, 1.800000000000000044e+00, 1.625750000000000028e+00
6.105352786067425264e+00, -7.210914762719707660e+00, -6.072257303835457143e-02, 1.800000000000000044e+00, 1.750499999999999945e+00
6.058802330840609152e+00, -7.205628839785983786e+00, -3.237338007456082301e-02, 1.800000000000000044e+00, 1.875250000000000083e+00
6.041517344476416085e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00
6.053919858112227992e+00, -7.194371160214019234e+00, 3.453951776987341377e-02, 1.800000000000000044e+00, 2.124750000000000139e+00
6.096431902885409038e+00, -7.189085237280294471e+00, 6.913077616335452924e-02, 1.800000000000000044e+00, 2.249499999999999833e+00
6.169317589168392679e+00, -7.184195882301370517e+00, 1.031057819241148754e-01, 1.800000000000000044e+00, 2.374249999999999972e+00
6.272811793673967351e+00, -7.179787306686797876e+00, 1.353317019659627529e-01, 1.800000000000000044e+00, 2.499000000000000110e+00
6.407096300453527959e+00, -7.175966887385254900e+00, 1.642458374274005095e-01, 1.800000000000000044e+00, 2.623749999999999805e+00
6.572266245680280505e+00, -7.172855645958286175e+00, 1.879074726039528243e-01, 1.800000000000000044e+00, 2.748499999999999943e+00
6.768291233641709148e+00, -7.170577433243868093e+00, 2.040658961938657534e-01, 1.800000000000000044e+00, 2.873250000000000082e+00
6.991733936968427265e+00, -7.169247889001053586e+00, 2.119686863534106791e-01, 1.800000000000000044e+00, 2.997999999999999776e+00
7.244369984998522582e+00, -7.168964483568950996e+00, 2.131801262269623909e-01, 1.800000000000000044e+00, 3.122749999999999915e+00
7.526703246272205661e+00, -7.169799186216157416e+00, 2.071837657563624369e-01, 1.800000000000000044e+00, 3.247500000000000053e+00
7.838694199921533823e+00, -7.171795542498704989e+00, 1.935667686719765301e-01, 1.800000000000000044e+00, 3.372250000000000192e+00
8.180295018808271479e+00, -7.174972180587396053e+00, 1.720499717568375053e-01, 1.800000000000000044e+00, 3.496999999999999886e+00
8.551450036259614862e+00, -7.179335004167933576e+00, 1.424150984800811870e-01, 1.800000000000000044e+00, 3.621750000000000025e+00
8.952094660417913019e+00, -7.184900567159163032e+00, 1.043651043465328304e-01, 1.800000000000000044e+00, 3.746500000000000163e+00
9.382150951779285819e+00, -7.191733363137783108e+00, 5.730135339432095715e-02, 1.800000000000000044e+00, 3.871249999999999858e+00
9.841517344476415019e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.995999999999999996e+00
1.055189668059551877e+01, -9.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000083e-03
1.018861543059552943e+01, -9.010333296077781995e+00, -3.856438597189090767e-02, 2.000000000000000000e+00, 1.287500000000000033e-01
9.848771680595520550e+00, -9.018874291051048431e+00, -7.043981315934982890e-02, 2.000000000000000000e+00, 2.535000000000000031e-01
9.532365430595518774e+00, -9.025831244790079921e+00, -9.640351797933116584e-02, 2.000000000000000000e+00, 3.782499999999999751e-01
9.239396680595518774e+00, -9.031284774265756710e+00, -1.167563670631149020e-01, 2.000000000000000000e+00, 5.030000000000000027e-01
8.969865430595520550e+00, -9.035255571876623648e+00, -1.315755854934466951e-01, 2.000000000000000000e+00, 6.277500000000000302e-01
8.723771680595522326e+00, -9.037751017229791017e+00, -1.408887143389929708e-01, 2.000000000000000000e+00, 7.524999999999999467e-01
8.501115430595520550e+00, -9.038794395538811699e+00, -1.447826551997718758e-01, 2.000000000000000000e+00, 8.772499999999999742e-01
8.301896680595522326e+00, -9.038440138748693897e+00, -1.434605508601264900e-01, 2.000000000000000000e+00, 1.002000000000000002e+00
8.126115430595525879e+00, -9.036778208445173988e+00, -1.372581425287154600e-01, 2.000000000000000000e+00, 1.126749999999999918e+00
7.973771680595515221e+00, -9.033930442552138729e+00, -1.266301355279001173e-01, 2.000000000000000000e+00, 1.251500000000000057e+00
7.844865430595520550e+00, -9.030041390768435150e+00, -1.121159966778222661e-01, 2.000000000000000000e+00, 1.376249999999999973e+00
7.739396680595520550e+00, -9.025265866641507984e+00, -9.429349800335917742e-02, 2.000000000000000000e+00, 1.500999999999999890e+00
7.657365430595518774e+00, -9.019755147123277084e+00, -7.372721277506957827e-02, 2.000000000000000000e+00, 1.625750000000000028e+00
7.598771680595518774e+00, -9.013643453399632577e+00, -5.091806127813289229e-02, 2.000000000000000000e+00, 1.750499999999999945e+00
7.563615430595519662e+00, -9.007036049732478844e+00, -2.625889508620286861e-02, 2.000000000000000000e+00, 1.875250000000000083e+00
7.551896680595519662e+00, -9.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
7.563615430595524991e+00, -8.992963950267524709e+00, 2.625889508620293453e-02, 2.000000000000000000e+00, 2.124750000000000139e+00
7.598771680595520550e+00, -8.986356546600367423e+00, 5.091806127813286453e-02, 2.000000000000000000e+00, 2.249499999999999833e+00
7.657365430595511668e+00, -8.980244852876712258e+00, 7.372721277506952275e-02, 2.000000000000000000e+00, 2.374249999999999972e+00
7.739396680595521438e+00, -8.974734133358497346e+00, 9.429349800335923293e-02, 2.000000000000000000e+00, 2.499000000000000110e+00
7.844865430595520550e+00, -8.969958609231568403e+00, 1.121159966778222383e-01, 2.000000000000000000e+00, 2.623749999999999805e+00
7.973771680595523215e+00, -8.966069557447857719e+00, 1.266301355279002838e-01, 2.000000000000000000e+00, 2.748499999999999943e+00
8.126115430595524103e+00, -8.963221791554833118e+00, 1.372581425287154044e-01, 2.000000000000000000e+00, 2.873250000000000082e+00
8.301896680595532985e+00, -8.961559861251318537e+00, 1.434605508601267398e-01, 2.000000000000000000e+00, 2.997999999999999776e+00
8.501115430595525879e+00, -8.961205604461186525e+00, 1.447826551997719313e-01, 2.000000000000000000e+00, 3.122749999999999915e+00
8.723771680595511668e+00, -8.962248982770196548e+00, 1.408887143389928598e-01, 2.000000000000000000e+00, 3.247500000000000053e+00
8.969865430595524103e+00, -8.964744428123376352e+00, 1.315755854934467783e-01, 2.000000000000000000e+00, 3.372250000000000192e+00
9.239396680595522326e+00, -8.968715225734246843e+00, 1.167563670631149714e-01, 2.000000000000000000e+00, 3.496999999999999886e+00
9.532365430595522326e+00, -8.974168755209918302e+00, 9.640351797933119360e-02, 2.000000000000000000e+00, 3.621750000000000025e+00
9.848771680595522326e+00, -8.981125708948951569e+00, 7.043981315934985665e-02, 2.000000000000000000e+00, 3.746500000000000163e+00
1.018861543059552055e+01, -8.989666703922226887e+00, 3.856438597189090767e-02, 2.000000000000000000e+00, 3.871249999999999858e+00
1.055189668059551877e+01, -9.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.995999999999999996e+00
1.069830684210929483e+01, -9.173205080756888563e+00, 1.000000000000000749e-01, 2.200000000000000178e+00, 4.000000000000000083e-03
1.035924434210930478e+01, -9.185832314088099082e+00, 6.609516870381423881e-02, 2.200000000000000178e+00, 1.287500000000000033e-01
1.004205684210929661e+01, -9.196269364918382649e+00, 3.807110053707640079e-02, 2.200000000000000178e+00, 2.535000000000000031e-01
9.746744342109295189e+00, -9.204770725711297175e+00, 1.524446892968942327e-02, 2.200000000000000178e+00, 3.782499999999999751e-01
9.473306842109295189e+00, -9.211434909980248165e+00, -2.649240439504132929e-03, 2.200000000000000178e+00, 5.030000000000000027e-01
9.221744342109294834e+00, -9.216287203727185684e+00, -1.567792190711401329e-02, 2.200000000000000178e+00, 6.277500000000000302e-01
8.992056842109295900e+00, -9.219336624793085022e+00, -2.386578888308617252e-02, 2.200000000000000178e+00, 7.524999999999999467e-01
8.784244342109296610e+00, -9.220611627586150050e+00, -2.728924305290657271e-02, 2.200000000000000178e+00, 8.772499999999999742e-01
8.598306842109296966e+00, -9.220178727656225703e+00, -2.612688240688708363e-02, 2.200000000000000178e+00, 1.002000000000000002e+00
8.434244342109309400e+00, -9.218147857586808769e+00, -2.067388211122998462e-02, 2.200000000000000178e+00, 1.126749999999999918e+00
8.292056842109289505e+00, -9.214667902678582934e+00, -1.133000756750027725e-02, 2.200000000000000178e+00, 1.251500000000000057e+00
8.171744342109295900e+00, -9.209915501901482671e+00, 1.430455660930117674e-03, 2.200000000000000178e+00, 1.376249999999999973e+00
8.073306842109296610e+00, -9.204079836594342368e+00, 1.709954504496986882e-02, 2.200000000000000178e+00, 1.500999999999999890e+00
7.996744342109296078e+00, -9.197345766394885658e+00, 3.518090206599570890e-02, 2.200000000000000178e+00, 1.625750000000000028e+00
7.942056842109296966e+00, -9.189877308884669915e+00, 5.523413029777578948e-02, 2.200000000000000178e+00, 1.750499999999999945e+00
7.909244342109294834e+00, -9.181803096436810918e+00, 7.691384458783076528e-02, 2.200000000000000178e+00, 1.875250000000000083e+00
7.898306842109295900e+00, -9.173205080756888563e+00, 1.000000000000000749e-01, 2.200000000000000178e+00, 2.000000000000000000e+00
7.909244342109300163e+00, -9.164607065076973313e+00, 1.230861554121694679e-01, 2.200000000000000178e+00, 2.124750000000000139e+00
7.942056842109296966e+00, -9.156532852629103658e+00, 1.447658697022243257e-01, 2.200000000000000178e+00, 2.249499999999999833e+00
7.996744342109286308e+00, -9.149064395118880810e+00, 1.648190979340042328e-01, 2.200000000000000178e+00, 2.374249999999999972e+00
8.073306842109296610e+00, -9.142330324919434759e+00, 1.829004549550303227e-01, 2.200000000000000178e+00, 2.499000000000000110e+00
8.171744342109295900e+00, -9.136494659612292679e+00, 1.985695443390700921e-01, 2.200000000000000178e+00, 2.623749999999999805e+00
8.292056842109296610e+00, -9.131742258835187087e+00, 2.113300075675005607e-01, 2.200000000000000178e+00, 2.748499999999999943e+00
8.434244342109298742e+00, -9.128262303926982568e+00, 2.206738821112302074e-01, 2.200000000000000178e+00, 2.873250000000000082e+00
8.598306842109307624e+00, -9.126231433857563857e+00, 2.261268824068875805e-01, 2.200000000000000178e+00, 2.997999999999999776e+00
8.784244342109298387e+00, -9.125798533927627076e+00, 2.272892430529068475e-01, 2.200000000000000178e+00, 3.122749999999999915e+00
8.992056842109288795e+00, -9.127073536720677893e+00, 2.238657888830861420e-01, 2.200000000000000178e+00, 3.247500000000000053e+00
9.221744342109298387e+00, -9.130122957786591442e+00, 2.156779219071142117e-01, 2.200000000000000178e+00, 3.372250000000000192e+00
9.473306842109298742e+00, -9.134975251533525409e+00, 2.026492404395043301e-01, 2.200000000000000178e+00, 3.496999999999999886e+00
9.746744342109295189e+00, -9.141639435802474623e+00, 1.847555310703107856e-01, 2.200000000000000178e+00, 3.621750000000000025e+00
1.004205684210930016e+01, -9.150140796595392700e+00, 1.619288994629237699e-01, 2.200000000000000178e+00, 3.746500000000000163e+00
1.035924434210929590e+01, -9.160577847425686926e+00, 1.339048312961860221e-01, 2.200000000000000178e+00, 3.871249999999999858e+00
1.069830684210929483e+01, -9.173205080756888563e+00, 1.000000000000000749e-01, 2.200000000000000178e+00, 3.995999999999999996e+00
1.084471700362307089e+01, -9.346410161513775350e+00, 1.999999999999999278e-01, 2.399999999999999911e+00, 4.000000000000000083e-03
1.052987325362308191e+01, -9.361331332098416169e+00, 1.707547233795191632e-01, 2.399999999999999911e+00, 1.287500000000000033e-01
1.023534200362307089e+01, -9.373664438785720421e+00, 1.465820142335024223e-01, 2.399999999999999911e+00, 2.535000000000000031e-01
9.961123253623071605e+00, -9.383710206632517981e+00, 1.268924558387097834e-01, 2.399999999999999911e+00, 3.782499999999999751e-01
9.707217003623068052e+00, -9.391585045694746725e+00, 1.114578861841064028e-01, 2.399999999999999911e+00, 5.030000000000000027e-01
9.473623253623067342e+00, -9.397318835577749496e+00, 1.002197416792184187e-01, 2.399999999999999911e+00, 6.277500000000000302e-01
9.260342003623073026e+00, -9.400922232356380803e+00, 9.315713657282040372e-02, 2.399999999999999911e+00, 7.524999999999999467e-01
9.067373253623070894e+00, -9.402428859633486624e+00, 9.020416909395848060e-02, 2.399999999999999911e+00, 8.772499999999999742e-01
8.894717003623068052e+00, -9.401917316563755733e+00, 9.120678604635207298e-02, 2.399999999999999911e+00, 1.002000000000000002e+00
8.742373253623082263e+00, -9.399517506728441774e+00, 9.591037830625515070e-02, 2.399999999999999911e+00, 1.126749999999999918e+00
8.610342003623067342e+00, -9.395405362805032468e+00, 1.039701203928993095e-01, 2.399999999999999911e+00, 1.251500000000000057e+00
8.498623253623073026e+00, -9.389789613034539073e+00, 1.149769079996822291e-01, 2.399999999999999911e+00, 1.376249999999999973e+00
8.407217003623070894e+00, -9.382893806547178528e+00, 1.284925880932986930e-01, 2.399999999999999911e+00, 1.500999999999999890e+00
8.336123253623069829e+00, -9.374936385666494232e+00, 1.440890169070608295e-01, 2.399999999999999911e+00, 1.625750000000000028e+00
8.285342003623071605e+00, -9.366111164369710806e+00, 1.613863218736842076e-01, 2.399999999999999911e+00, 1.750499999999999945e+00
8.254873253623070894e+00, -9.356570143141141216e+00, 1.800865842618642465e-01, 2.399999999999999911e+00, 1.875250000000000083e+00
8.244717003623071250e+00, -9.346410161513775350e+00, 1.999999999999999278e-01, 2.399999999999999911e+00, 2.000000000000000000e+00
8.254873253623078000e+00, -9.336250179886414813e+00, 2.199134157381357202e-01, 2.399999999999999911e+00, 2.124750000000000139e+00
